1789821451.924349	38346936133	14681814892	181704307	6182000	34360000	7718000	39000	648750	0	1516473	0
1789821452.430472	38347097998	14681820385	181704307	6182000	34360000	7718000	39000	647341	0	1397433	0
1789821452.938942	38349118500	14683345528	181704307	6182000	34360000	7718000	39000	2025934	0	2200412	0
1789821453.453925	38352085961	14685630739	181704307	6138000	34350000	7663000	42000	1542346	0	1800000	0
1789821453.963940	38354606584	14687570615	181704307	6138000	34350000	7663000	42000	1491487	0	1500186	0
1789821454.470518	38357133494	14689453666	181704307	6138000	34350000	7663000	42000	1577921	0	1842249	0
1789821454.979690	38359551396	14691300158	181704307	6138000	34350000	7663000	42000	1661824	0	3000515	0
1789821455.485000	38362155820	14693285261	181704307	6138000	34350000	7663000	42000	1639957	0	1700000	0
1789821455.995942	38364723868	14695263649	181704307	6138000	34350000	7663000	42000	1415733	0	1700017	0
1789821456.500947	38367218613	14697184604	181704307	6139000	34350000	7665000	42000	1524594	0	1600016	0
